turn,agent_helped,partner_helped_last,ownBPfill,ownEnergy,distance_to_partner_veg,partner_needs_help
10,0,1,0.0,0.55,9.615384,1
0,1,0,0.0,1.0,11.538463,1
1,0,0,33.333336,0.82,4.8076925,1
2,0,1,33.333336,0.77,4.3001304,1
3,0,0,33.333336,0.72,0.96153915,1
4,1,1,33.333336,0.67,0.0,1
5,0,0,66.66667,0.47,10.878568,1
6,0,1,66.66667,0.42,8.271467,1
7,0,0,66.66667,0.37,8.707102,1
8,0,0,66.66667,0.32,4.9029036,1
9,0,0,66.66667,0.27,8.600263,1
10,0,1,66.66667,0.22,8.707102,1
11,0,0,66.66667,0.17,4.300131,1
12,0,1,66.66667,0.12,0.0,1
13,0,0,66.66667,0.07,8.707102,1
14,0,0,66.66667,0.02,8.707102,1
15,0,0,66.66667,0.0,1.3598206,1
16,0,1,66.66667,0.0,3.846154,1
17,0,0,66.66667,0.0,0.96153843,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,33.333336,0.66,7.9290485,1
2,1,1,0.0,0.46,8.864946,1
3,1,0,33.333336,0.22,5.178044,1
4,0,1,66.66667,0.1,8.600263,1
5,0,0,66.66667,0.05,6.799104,1
6,0,1,66.66667,0.0,7.692309,1
7,0,0,66.66667,0.0,9.121955,1
8,0,0,66.66667,0.0,4.300131,1
9,0,0,66.66667,0.0,5.6066847,1
10,0,1,66.66667,0.0,0.96153843,1
11,0,0,66.66667,0.0,3.846154,1
12,0,1,66.66667,0.0,9.121955,1
13,0,0,66.66667,0.0,0.0,1
14,0,1,66.66667,0.0,4.9029036,1
15,0,0,66.66667,0.0,9.121955,1
16,0,0,66.66667,0.0,4.8076925,1
17,0,0,66.66667,0.0,9.121955,1
18,0,1,66.66667,0.0,9.121955,1
19,0,0,66.66667,0.0,4.079462,1
20,0,1,66.66667,0.0,4.079462,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,11.697621,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,9.805807,1
12,0,1,0.0,0.45,9.805807,1
0,0,0,0.0,1.0,10.62054,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,8.864946,1
10,0,1,0.0,0.55,8.864946,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,8.864946,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,9.805807,1
10,0,1,0.0,0.55,9.805807,1
0,0,0,0.0,1.0,10.62054,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.55,10.750327,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,10.221294,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,9.615384,1
9,0,0,0.0,0.6,9.615384,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,33.333336,0.7,5.8488107,1
2,1,1,66.66667,0.56,11.737072,0
3,0,0,100.0,0.3,5.6066847,0
4,0,1,100.0,0.25,4.807692,0
5,0,0,100.0,0.2,1.3598212,0
6,0,1,100.0,0.15,3.8461545,0
7,0,0,100.0,0.1,3.0406513,0
8,0,0,100.0,0.05,3.0406513,0
9,0,0,100.0,0.0,8.600263,0
10,0,1,100.0,0.0,4.3001313,0
11,0,0,100.0,0.0,9.071136,0
12,0,1,100.0,0.0,7.692309,0
13,0,0,100.0,0.0,9.899645,0
14,0,1,100.0,0.0,8.653847,0
15,0,0,100.0,0.0,3.0406513,0
16,0,0,100.0,0.0,3.0406513,0
17,0,0,100.0,0.0,0.0,0
18,0,1,100.0,0.0,4.0794625,0
0,1,0,0.0,1.0,1.3598212,1
1,1,0,33.333336,0.84,3.964524,1
2,1,1,66.66667,0.66,6.156851,0
3,0,0,100.0,0.5,5.178044,0
4,0,1,100.0,0.45,0.0,0
5,0,0,100.0,0.4,4.902904,0
6,0,1,100.0,0.35,4.3001304,0
7,0,0,100.0,0.3,8.158924,0
8,0,0,100.0,0.25,5.6066847,0
9,0,0,100.0,0.2,4.8076925,0
10,0,1,100.0,0.15,7.322859,0
11,0,0,100.0,0.1,4.079462,0
12,0,1,100.0,0.05,7.322859,0
13,0,0,100.0,0.0,4.079462,0
14,0,1,100.0,0.0,8.158924,0
15,0,0,100.0,0.0,4.9029036,0
16,0,1,100.0,0.0,8.215388,0
17,0,0,100.0,0.0,8.158924,0
18,0,0,100.0,0.0,8.600261,0
19,0,0,100.0,0.0,6.0813026,0
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,8.864946,1
12,0,1,0.0,0.45,8.864946,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,20.0,0.85,4.9029036,1
2,1,1,0.0,0.73,10.038755,1
3,1,0,20.0,0.6,0.0,1
4,0,1,40.0,0.47,4.9029036,1
5,0,0,0.0,0.31,8.707102,1
6,0,1,0.0,0.26,7.9290485,1
7,0,0,0.0,0.21,8.864946,1
8,0,1,0.0,0.16,1.9230769,1
9,0,0,0.0,0.11,9.805807,1
10,0,1,0.0,0.06,7.7521706,1
11,0,0,0.0,0.01,1.9230769,1
12,0,0,0.0,0.0,4.9029036,1
13,0,0,0.0,0.0,3.0406513,1
14,0,1,0.0,0.0,3.8461537,1
15,0,0,0.0,0.0,4.3001304,1
16,0,1,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,1.9230769,1
18,0,0,0.0,0.0,6.799104,1
19,0,0,0.0,0.0,6.799104,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.805807,1
8,0,1,0.0,0.6,9.0711355,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,10.62054,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,8.271467,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,9.0711355,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.615384,1
11,0,0,0.0,0.5,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,10.750327,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,8.271467,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.0711355,1
11,0,0,0.0,0.5,9.0711355,1
0,1,0,0.0,1.0,11.538463,1
1,0,0,20.0,0.91,4.902904,1
2,1,1,20.0,0.86,4.3001304,1
3,1,0,40.0,0.78,0.0,1
4,0,1,60.000004,0.66,7.322859,1
5,0,0,0.0,0.52,8.864946,1
6,0,1,0.0,0.47,1.9230769,1
7,0,0,0.0,0.42,10.038755,1
8,0,1,0.0,0.37,4.3001304,1
9,0,0,0.0,0.32,4.9029036,1
10,0,1,0.0,0.27,9.121955,1
11,0,0,0.0,0.22,1.9230769,1
12,0,0,0.0,0.17,8.707102,1
13,0,0,0.0,0.12,9.805807,1
14,0,1,0.0,0.07,1.9230769,1
15,0,0,0.0,0.02,8.864946,1
16,0,1,0.0,0.0,3.8461537,1
0,0,0,0.0,1.0,10.62054,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.5,11.697621,1
11,0,0,0.0,0.5,11.697621,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.62054,1
8,0,1,0.0,0.6,10.62054,1
9,0,0,0.0,0.55,11.697621,1
10,0,1,0.0,0.55,11.697621,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.83,6.0813026,1
2,0,1,40.0,0.77,3.0406523,1
3,1,0,40.0,0.72,6.799104,1
4,0,1,60.000004,0.67,4.9029036,1
5,0,0,60.000004,0.62,11.578457,1
6,0,1,60.000004,0.57,9.899645,1
7,0,0,60.000004,0.52,8.215388,1
8,0,1,60.000004,0.47,7.7521706,1
9,0,0,60.000004,0.42,7.7521706,1
10,0,0,60.000004,0.37,12.936178,1
11,0,0,60.000004,0.32,3.9645247,1
12,0,1,60.000004,0.27,12.313702,1
13,0,0,60.000004,0.22,0.96153915,1
14,0,1,60.000004,0.17,7.752171,1
15,0,0,0.0,0.02,7.7521706,1
16,0,1,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,1.9230769,1
18,0,0,0.0,0.0,3.0406513,1
19,0,0,0.0,0.0,3.0406513,1
0,1,0,0.0,1.0,6.799104,1
1,1,0,20.0,0.86,4.9029036,1
2,1,1,40.0,0.75,0.0,1
3,0,0,60.000004,0.63,4.9029036,1
4,0,1,0.0,0.47,4.3001304,1
5,0,0,0.0,0.42,4.9029036,1
6,0,1,0.0,0.37,1.9230769,1
7,0,0,0.0,0.32,3.8461537,1
8,0,1,0.0,0.27,9.805807,1
9,0,0,0.0,0.22,1.9230769,1
10,0,0,0.0,0.17,8.864946,1
11,0,0,0.0,0.12,6.799104,1
12,0,1,0.0,0.07,8.707102,1
13,0,0,0.0,0.02,7.9290485,1
14,0,1,0.0,0.0,1.9230769,1
15,0,0,0.0,0.0,7.7521706,1
16,0,1,0.0,0.0,3.0406513,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,9.615384,1
9,0,0,0.0,0.55,9.615384,1
10,0,1,0.0,0.5,10.221294,1
11,0,0,0.0,0.5,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,10.750327,1
11,0,0,0.0,0.5,10.750327,1
0,1,0,0.0,1.0,6.799104,1
1,1,1,25.0,0.72,0.96153843,1
2,1,1,50.0,0.46,4.3001313,1
3,0,0,75.0,0.28,4.8076925,1
4,0,1,75.0,0.23,6.4501963,1
5,0,0,75.0,0.18,4.9029036,1
6,0,1,75.0,0.13,0.96153843,1
7,0,0,75.0,0.08,4.8076925,1
8,0,1,75.0,0.03,10.038755,1
9,0,0,75.0,0.0,10.038755,1
10,0,0,75.0,0.0,9.470056,1
11,0,0,75.0,0.0,7.7521706,1
12,0,1,75.0,0.0,9.899645,1
13,0,0,75.0,0.0,8.653847,1
14,0,1,75.0,0.0,9.0711355,1
15,0,0,75.0,0.0,10.038755,1
16,0,0,75.0,0.0,0.0,1
17,0,0,75.0,0.0,0.0,1
0,0,0,0.0,1.0,8.864946,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.615384,1
3,0,0,0.0,0.85,10.750327,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,10.221294,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,8.271467,1
11,0,0,0.0,0.5,8.271467,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.750327,1
2,0,0,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,9.6633415,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,9.805807,1
8,0,1,0.0,0.6,9.615384,1
9,0,1,0.0,0.6,9.805807,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.750327,1
2,0,1,0.0,0.9,8.864946,1
3,0,1,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,10.62054,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,9.6633415,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,9.805807,1
9,0,0,0.0,0.55,14.677247,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,9.615384,1
13,0,0,0.0,0.4,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.6633415,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,9.805807,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,10.750327,1
7,0,0,0.0,0.65,9.615384,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,10.221294,1
12,0,1,0.0,0.45,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,9.615384,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,10.750327,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,25.0,0.74,3.9645247,1
2,1,1,0.0,0.46,8.158924,1
3,0,0,25.0,0.2,0.0,1
4,1,1,25.0,0.15,4.9029036,1
5,0,0,50.0,0.0,3.8461545,1
6,0,1,50.0,0.0,4.9029036,1
7,0,0,50.0,0.0,0.0,1
8,0,1,50.0,0.0,1.3598212,1
9,0,0,50.0,0.0,3.0406513,1
10,0,0,50.0,0.0,3.0406513,1
11,0,0,50.0,0.0,4.3001313,1
12,0,1,50.0,0.0,4.3001313,1
13,0,0,50.0,0.0,9.899645,1
14,0,1,50.0,0.0,4.0794625,1
15,0,0,50.0,0.0,9.071136,1
16,0,1,50.0,0.0,3.0406513,1
17,0,0,50.0,0.0,3.0406513,1
18,0,0,50.0,0.0,7.692309,1
19,0,0,50.0,0.0,7.692309,1
20,0,1,50.0,0.0,8.600263,1
21,0,0,50.0,0.0,8.600263,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.805807,1
2,0,1,0.0,0.9,8.864946,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.615384,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.271467,1
4,0,1,0.0,0.8,9.6633415,1
5,0,0,0.0,0.75,9.0711355,1
6,0,1,0.0,0.7,9.805807,1
7,0,0,0.0,0.65,14.677247,1
8,0,0,0.0,0.6,10.750327,1
9,0,0,0.0,0.55,10.750327,1
10,0,1,0.0,0.5,14.677247,1
11,0,0,0.0,0.45,14.677247,1
12,0,1,0.0,0.4,11.697621,1
13,0,0,0.0,0.4,11.697621,1
0,0,0,0.0,1.0,9.805807,1
1,0,1,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.0711355,1
5,0,0,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,9.615384,1
7,0,0,0.0,0.65,11.697621,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,25.0,0.66,6.0813026,1
2,1,1,50.0,0.54,10.750327,1
3,1,0,75.0,0.46,0.0,0
4,0,1,100.0,0.22,4.8076925,0
5,0,0,100.0,0.17,9.071136,0
6,0,1,100.0,0.12,0.96153843,0
7,0,0,100.0,0.07,6.799104,0
8,0,1,100.0,0.02,4.9029036,0
9,0,0,100.0,0.0,9.121955,0
10,0,0,100.0,0.0,4.8076925,0
11,0,0,100.0,0.0,5.6066847,0
12,0,1,100.0,0.0,9.121955,0
13,0,0,100.0,0.0,0.0,0
14,0,1,100.0,0.0,8.600263,0
15,0,0,100.0,0.0,3.846154,0
16,0,1,100.0,0.0,7.692309,0
17,0,0,100.0,0.0,9.121955,0
18,0,0,100.0,0.0,4.300131,0
19,0,0,100.0,0.0,4.300131,0
0,1,0,0.0,1.0,6.799104,1
1,1,0,25.0,0.72,4.9029036,1
2,1,1,50.0,0.5,0.0,1
3,0,0,75.0,0.26,4.9029036,1
4,0,1,0.0,0.0,4.3001304,1
5,0,0,0.0,0.0,4.9029036,1
6,0,1,0.0,0.0,3.0406513,1
7,0,0,0.0,0.0,3.8461537,1
8,0,1,0.0,0.0,1.9230769,1
9,0,0,0.0,0.0,1.9230769,1
10,0,0,0.0,0.0,9.805807,1
11,0,0,0.0,0.0,7.9290485,1
12,0,1,0.0,0.0,8.864946,1
13,0,0,0.0,0.0,7.7521706,1
14,0,1,0.0,0.0,8.707102,1
15,0,0,0.0,0.0,6.799104,1
0,1,0,0.0,1.0,1.3598212,1
1,1,0,20.0,0.92,5.4392834,1
2,1,1,40.0,0.83,6.156851,1
3,1,0,60.000004,0.75,4.079462,0
4,0,1,80.0,0.65,7.322859,1
5,0,0,0.0,0.51,4.9029036,1
6,0,1,0.0,0.46,3.0406513,1
7,0,0,0.0,0.41,3.8461537,1
8,0,1,0.0,0.36,1.9230769,1
9,0,0,0.0,0.31,1.9230769,1
10,0,0,0.0,0.26,9.805807,1
11,0,0,0.0,0.21,4.3001304,1
12,0,0,0.0,0.16,8.864946,1
13,0,0,0.0,0.11,6.799104,1
14,0,1,0.0,0.06,8.707102,1
15,0,0,0.0,0.01,7.7521706,1
16,0,1,0.0,0.0,1.9230769,1
17,0,0,0.0,0.0,7.9290485,1
18,0,1,0.0,0.0,7.9290485,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,10.62054,1
3,0,0,0.0,0.85,8.864946,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.0711355,1
8,0,1,0.0,0.6,9.805807,1
0,0,0,0.0,1.0,9.6633415,1
1,0,0,0.0,0.95,8.271467,1
2,0,1,0.0,0.9,9.805807,1
3,0,0,0.0,0.85,9.0711355,1
4,0,1,0.0,0.8,10.750327,1
5,0,0,0.0,0.75,9.615384,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,8.864946,1
8,0,1,0.0,0.6,8.864946,1
9,0,0,0.0,0.55,10.221294,1
10,0,1,0.0,0.55,10.221294,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,9.805807,1
4,0,1,0.0,0.8,8.271467,1
5,0,0,0.0,0.75,10.62054,1
6,0,1,0.0,0.7,8.864946,1
7,0,0,0.0,0.65,10.750327,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,9.615384,1
10,0,1,0.0,0.55,9.615384,1
0,1,0,0.0,1.0,6.799104,1
1,0,0,20.0,0.88,11.538463,1
2,0,1,0.0,0.73,6.799104,1
3,1,0,0.0,0.68,8.158924,1
4,0,1,20.0,0.56,7.692309,1
5,0,0,0.0,0.38,7.9290485,1
6,0,1,0.0,0.33,1.9230769,1
7,0,0,0.0,0.28,7.7521706,1
8,0,1,0.0,0.23,8.864946,1
9,0,0,0.0,0.18,4.3001304,1
10,0,1,0.0,0.13,9.805807,1
11,0,0,0.0,0.08,1.9230769,1
12,0,0,0.0,0.03,10.038755,1
13,0,0,0.0,0.0,3.8461537,1
14,0,1,0.0,0.0,1.9230769,1
15,0,0,0.0,0.0,1.9230769,1
16,0,0,0.0,0.0,4.9029036,1
17,0,0,0.0,0.0,8.707102,1
18,0,1,0.0,0.0,9.121955,1
0,0,0,0.0,1.0,8.271467,1
1,0,0,0.0,0.95,9.6633415,1
2,0,1,0.0,0.9,9.0711355,1
3,0,0,0.0,0.85,10.62054,1
4,0,1,0.0,0.8,9.615384,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,11.697621,1
0,0,0,0.0,1.0,8.271467,1
1,0,1,0.0,0.95,9.6633415,1
2,0,0,0.0,0.9,9.0711355,1
3,0,1,0.0,0.85,10.62054,1
4,0,0,0.0,0.8,9.615384,1
5,0,1,0.0,0.75,10.750327,1
6,0,0,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.805807,1
8,0,0,0.0,0.6,11.697621,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,8.271467,1
2,0,0,0.0,0.9,9.6633415,1
3,0,1,0.0,0.85,8.864946,1
4,0,0,0.0,0.8,9.805807,1
5,0,1,0.0,0.75,9.0711355,1
6,0,0,0.0,0.7,10.750327,1
7,0,1,0.0,0.65,9.615384,1
8,0,0,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,10.221294,1
10,0,0,0.0,0.55,10.221294,1
0,1,0,0.0,1.0,1.3598212,1
1,0,0,20.0,0.85,4.9029036,1
2,1,1,0.0,0.73,8.707102,1
3,1,1,20.0,0.61,9.470056,1
4,0,1,40.0,0.56,4.9029036,1
5,0,1,40.0,0.51,7.7521706,1
6,0,1,40.0,0.46,4.8076925,1
7,0,1,40.0,0.41,8.653847,1
8,0,1,40.0,0.36,10.038755,1
9,0,0,40.0,0.31,6.4501963,1
10,0,0,40.0,0.26,9.470056,1
11,0,0,40.0,0.21,10.038755,1
12,0,0,40.0,0.16,9.899645,1
13,0,0,40.0,0.11,5.178043,1
14,0,0,40.0,0.06,9.0711355,1
15,0,0,40.0,0.01,10.038755,1
16,0,0,40.0,0.0,10.038755,1
17,0,0,40.0,0.0,10.038755,1
18,0,1,40.0,0.0,0.96153843,1
19,0,0,40.0,0.0,0.96153843,1
20,0,1,40.0,0.0,0.0,1
21,0,0,40.0,0.0,0.0,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,20.0,0.91,0.96153915,1
2,1,1,40.0,0.79,12.936178,1
3,0,0,60.000004,0.77,10.878568,1
4,0,1,60.000004,0.72,8.600263,1
5,0,1,60.000004,0.67,8.271467,1
6,0,0,60.000004,0.62,8.707102,1
7,0,0,60.000004,0.57,4.300131,1
8,0,1,60.000004,0.52,0.0,1
9,0,0,60.000004,0.47,4.9029036,1
10,0,0,60.000004,0.42,0.96153843,1
11,0,1,60.000004,0.37,8.707102,1
12,0,0,60.000004,0.32,1.3598206,1
13,0,1,60.000004,0.27,1.3598206,1
14,0,1,60.000004,0.22,8.707102,1
15,0,0,60.000004,0.17,8.707102,1
16,0,1,60.000004,0.12,7.322859,1
17,0,0,60.000004,0.07,7.322859,1
18,0,1,60.000004,0.02,3.846154,1
19,0,0,60.000004,0.0,3.846154,1
20,0,1,60.000004,0.0,8.707102,1
21,0,0,60.000004,0.0,8.707102,1
22,0,1,60.000004,0.0,8.707102,1
23,0,0,60.000004,0.0,3.9645247,1
24,0,1,60.000004,0.0,3.9645247,1
0,0,0,0.0,1.0,9.0711355,1
1,0,1,0.0,0.95,9.6633415,1
2,0,0,0.0,0.9,8.271467,1
3,0,1,0.0,0.85,10.62054,1
4,0,0,0.0,0.8,8.864946,1
5,0,1,0.0,0.75,10.750327,1
6,0,1,0.0,0.7,14.677247,1
7,0,0,0.0,0.65,9.805807,1
8,0,0,0.0,0.6,9.805807,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.615384,1
11,0,0,0.0,0.5,9.615384,1
0,0,0,0.0,1.0,1.3598212,1
1,0,0,0.0,0.95,10.62054,1
2,0,1,0.0,0.9,8.271467,1
3,0,0,0.0,0.85,9.6633415,1
4,0,1,0.0,0.8,8.864946,1
5,0,0,0.0,0.75,9.805807,1
6,0,1,0.0,0.7,9.0711355,1
7,0,0,0.0,0.65,10.750327,1
8,0,1,0.0,0.6,14.677247,1
9,0,0,0.0,0.55,14.677247,1
10,0,0,0.0,0.5,9.615384,1
11,0,0,0.0,0.5,9.615384,1
0,1,0,0.0,1.0,10.576923,1
1,1,0,25.0,0.92,5.4392834,1
2,1,1,50.0,0.87,12.936178,1
